INFO	Title	PCDC Data Model										
INFO	Name	pcdc_v1.8										
INFO	Release Notes	https://github.com/chicagopcdc/d4cg-modeling/tree/main/pcdc/pcdc-model/pcdc_v1.8										
INFO	Used By	all_v1.1, all_v1.0, aml_v1.7, aml_v1.6, aml_v1.5, aml_v1.4, aml_v1.3, aml_v1.2, aml_v1.1, aml_v1.0, ews_v1.2, ews_v1.1, ews_v1.0, gct_v1.2, gct_v1.1, gct_v1.0, hl_v1.0, nbl_v1.1, nbl_v1.0, nrsts_v1.0, os_v1.2, os_v1.1, os_v1.0, rms_v1.0										
INFO	License	Creative Commons Attribution-NonCommercial 4.0 International License (https://creativecommons.org/licenses/by-nc/4.0/)										
INFO	D4CG Data Modeling Wiki	https://docs.pedscommons.org/										
INFO	Description	Each disease group in the PCDC network uses a disease-specific data dictionary as the target schema for their data harmonization efforts. The PCDC data model is the full collection these consensus data elements.										
INFO	Total Variables	521										
												
RowType	VariableName	DataType	Tier	VariableSource	VariableDescription	VariableCode	PermissibleValue	ValueSource	ValueDescription	ValueCode	ImplementationNotes	Mappings
PD							Upper Arm	ews_v1.2|ews_v1.1|ews_v1.0|nrsts_v1.0|os_v1.2|os_v1.1|os_v1.0|rms_v1.0	The portion of the upper extremity between the shoulder and the elbow. For clinical purposes this term is also used to refer to the whole superior limb.	ncit:C32141		
PD							Upper Extremity	ews_v1.2|ews_v1.1|ews_v1.0	The region of the body that includes the arm, the forearm, and hand.	ncit:C12671		
PD							Wrist	ews_v1.2|ews_v1.1|ews_v1.0|os_v1.2|os_v1.1|os_v1.0	A joint between the distal end of the radius and the proximal row of carpal bones.	ncit:C33894		
PD							Zygomatic Bone	ews_v1.2|ews_v1.1|ews_v1.0	The union at the zygomaticotemporal suture of the temporal process of the zygomatic one and zygomatic process of the temporal bone.	ncit:C33897		
PD							Unknown	ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|nrsts_v1.0|os_v1.2|os_v1.1|os_v1.0|rms_v1.0	Reported as unknown by the data contributor.	ncit:C17998|ncit:17998		
PD							Not Reported	ews_v1.2|ews_v1.1|ews_v1.0|gct_v1.2|gct_v1.1|gct_v1.0|hl_v1.0|nrsts_v1.0|os_v1.2|os_v1.1|os_v1.0|rms_v1.0	Not provided or available.	ncit:C43234|ncit:43234		
PD							Frontal Cortex	gct_v1.2|gct_v1.1|gct_v1.0	The part of the brain located anterior to the parietal lobes at the front of each cerebral hemisphere.	ncit:C32635		
PD							Occipital Cortex	gct_v1.2|gct_v1.1|gct_v1.0	One of the four regions of cortex in each cerebral hemisphere. It is located posterior to the temporal lobe and inferior to the parietal lobe.	ncit:12757		
PD							Ovary	gct_v1.2|gct_v1.1|gct_v1.0|os_v1.2|os_v1.1|os_v1.0|rms_v1.0	One of the paired female reproductive glands containing the ova or germ cells; the ovary's stroma is a vascular connective tissue containing numbers of ovarian follicles enclosing the ova.	ncit:C12404		
PD							Parietal Cortex	gct_v1.2|gct_v1.1|gct_v1.0	One of the lobes of the cerebral hemisphere located superiorly to the occipital lobe and posteriorly to the frontal lobe. Cognition and visuospatial processing are its main functions.	ncit:C12766		
PD							Pineal	gct_v1.2|gct_v1.1|gct_v1.0	A small endocrine gland in the brain, situated beneath the back part of the corpus callosum, that secretes melatonin.	ncit:C12398		
PD							Sacrococcygeal	gct_v1.2|gct_v1.1|gct_v1.0	The triangular bone, made up of 5 fused bones of the spine, located in the lower area of the spine between the fifth lumbar vertebra and the coccyx.	ncit:C33506		
PD							Suprasellar/Neurohypophyseal	gct_v1.2|gct_v1.1|gct_v1.0	The anatomical region which includes the sella turcica, pituitary gland, ventral adenohypophysis and dorsal neurohypophysis.	ncit:C177357		
PD							Temporal Cortex	gct_v1.2|gct_v1.1|gct_v1.0	One of the cerebral lobes. It is located inferior to the frontal and parietal lobes and anterior to the occipital lobe.	ncit:C12797		
PD							Testis	gct_v1.2|gct_v1.1|gct_v1.0|os_v1.2|os_v1.1|os_v1.0	Either of the paired male reproductive glands that produce the male germ cells and the male hormones.	ncit:C12412		
PD							Thalamus	gct_v1.2|gct_v1.1|gct_v1.0	An ovoid mass composed predominantly of gray substance and associated laminae of white substance. The thalamus is divided into anterior, medial, and lateral parts. The function of the thalamus is to relay sensory impulses and cerebellar and basal ganglia projections to the cerebral cortex. The thalamus is positioned within the posterior part of the diencephalon forming most of each lateral wall of the third ventricle.	ncit:C12459		
PD							Vagina	gct_v1.2|gct_v1.1|gct_v1.0|os_v1.2|os_v1.1|os_v1.0|rms_v1.0	The female genital canal, extending from the uterus to the vulva.	ncit:C12407		
PD							Other	gct_v1.2|gct_v1.1|gct_v1.0|nrsts_v1.0|os_v1.2|os_v1.1|os_v1.0|rms_v1.0	Different than the one(s) previously specified or mentioned.	ncit:17649|ncit:C17649		
PD							Cervical Nodes	hl_v1.0	Any of the lymph nodes located in the neck.	ncit:C32298		
PD							Waldeyer's Ring	hl_v1.0	The ring of lymphoid tissue located in the pharynx, consisting of the pharyngeal, tubal, palatine, and lingual tonsils.	ncit:C73468		
PD							Preauricular Nodes	hl_v1.0	A lymph node located anterior to the auricle of the ear.	ncit:C103429		
PD							Supraclavicular Nodes	hl_v1.0	A lymph node which is located above the clavicle.	ncit:C12903		
PD							Hilar Nodes	hl_v1.0	A pathologic finding about one or more characteristics of perihilar bile duct cancer, following the rules of the TNM AJCC v8 classification system as they pertain to staging of regional lymph nodes.	ncit:C134731		
PD							Infraclavicular Nodes	hl_v1.0	A lymph node located in the area below the clavicle.	ncit:C63705		
PD							Celiac Nodes	hl_v1.0	A lymph node at the base of the celiac artery.	ncit:C65166		
PD							Mesenteric Nodes	hl_v1.0	A lymph node located in the mesentery.	ncit:C77641		
PD							Para-Aortic Nodes	hl_v1.0	A lymph node located adjacent to the lumbar region of the spine.	ncit:C77643		
PD							Iliac Crest	hl_v1.0	The broad, dorsal, upper, and widest of the three principal bones composing either half of the pelvis.	ncit:C32765		
PD							Spleen	hl_v1.0|os_v1.2|os_v1.1|os_v1.0	An organ that is part of the hematopoietic and immune systems. It is composed of the white pulp and the red pulp and is surrounded by a capsule. It is located in the left hypochondriac region. Its functions include lymphocyte production, blood cell storage, and blood cell destruction.	ncit:C7295|ncit:C12432		
PD							Splenic Hilar Nodes	hl_v1.0	A lymph node located in the hilar region of the spleen.	ncit:C33600		
PD							Axillary Nodes	hl_v1.0	One of approximately 20-30 lymph nodes in chain formation that traverse the concavity of the underarm to the clavicle.	ncit:C12904		
PD							Epitrochlear	hl_v1.0	A lymph node located above and adjacent to the elbow.	ncit:C98182		
PD							Inguinal	hl_v1.0	A superficial or deep lymph node located in the inguinal area.	ncit:C32801		
PD							Pectoral Nodes	hl_v1.0	An axillary lymph node located along the lower edge of the pectoralis minor.	ncit:C120322		
PD							Popliteal Nodes	hl_v1.0	Lymph node located within the fat layer of the knee joint.	ncit:C53146		
PD							Bone	hl_v1.0|nrsts_v1.0|rms_v1.0		ncit:C12366		
PD							Head	nrsts_v1.0				
PD							Breast	nrsts_v1.0|os_v1.2|os_v1.1|os_v1.0	One of two hemispheric projections of variable size situated in the subcutaneous layer over the pectoralis major muscle on either side of the chest.	ncit:C12971		
PD							Intrathoracic	nrsts_v1.0				
PD							Intraperitoneal	nrsts_v1.0				
PD							Retroperitoneal	nrsts_v1.0				
PD							Paraspinal	nrsts_v1.0|rms_v1.0				
PD							Urogenital	nrsts_v1.0				
PD							Perineum	nrsts_v1.0|rms_v1.0				
PD							Lower Arm	nrsts_v1.0				
PD							Hip	nrsts_v1.0				
PD							Distant Nodes	nrsts_v1.0				
PD							Brain/Leptomeninges	nrsts_v1.0				
PD							Pleura	nrsts_v1.0|os_v1.2|os_v1.1|os_v1.0	The tissue that lines the wall of the thoracic cavity and the surface of the lungs.	ncit:C12469		
PD							Peritoneum	nrsts_v1.0|os_v1.2|os_v1.1|os_v1.0	The tissue that lines the wall of the abdominal cavity, intestine, mesentery, and pelvic organs. It consists of the parietal peritoneum and the visceral peritoneum.	ncit:C12770		
PD							Adrenal	os_v1.2|os_v1.1|os_v1.0	A flattened, roughly triangular body resting upon the upper end of each kidney; it is one of the ductless glands furnishing internal secretions (epinephrine and norepinephrine from the medulla and steroid hormones from the cortex).	ncit:C12666		
PD							Ankle Joint	os_v1.2|os_v1.1|os_v1.0	A gliding joint between the distal ends of the tibia and fibula and the proximal end of the talus.	ncit:C32078		
PD							Anterior Skull Base	os_v1.2|os_v1.1|os_v1.0	The portion of the skull that is formed laterally by the orbital plates of the frontal bone, medially by the cribriform palate and crista galli of the ethmoid bone, and posteriorly by the planum sphenoidale and lesser wings of the sphenoid bone.	ncit:C180372		
PD							Anus	os_v1.2|os_v1.1|os_v1.0	The lower opening of the digestive tract, lying in the cleft between the buttocks, through which fecal matter is extruded.	ncit:C43362		
PD							Appendix	os_v1.2|os_v1.1|os_v1.0	Small tissue projection existing as a cecal diverticulum with a questionable history of vestigial versus specialized organ.	ncit:C12380		
PD							Bladder	os_v1.2|os_v1.1|os_v1.0|rms_v1.0	The distensible sac-like organ that functions as a reservoir of urine, collecting from the kidneys and eliminating via the urethra.	ncit:C12414		
PD							Bone Face	os_v1.2|os_v1.1|os_v1.0	Any bone that contributes to the facial structures, except those bones that are part of the braincase.	ncit:C63706		
PD							Bone Foot	os_v1.2|os_v1.1|os_v1.0	One of the seven tarsal, five metatarsal, or 14 phalangeal bones in the foot.	ncit:C13068		
PD							Bone Shoulder Girdle	os_v1.2|os_v1.1|os_v1.0	The bony arch formed by the collarbones and shoulder blades.	ncit:C33547		
PD							Bronchus	os_v1.2|os_v1.1|os_v1.0	Tubular structure in continuation with the trachea, serving as air passage. It terminates in the lung (terminal bronchiole).	ncit:C12683		
PD							Carpal	os_v1.2|os_v1.1|os_v1.0	Any of the small bones of the wrist joint, located between the radius and the ulna and the metacarpus.	ncit:C12688		
PD							Cervical Spine	os_v1.2|os_v1.1|os_v1.0	The set of vertebrae immediately caudal to the skull.	ncit:C69313		
PD							Colon	os_v1.2|os_v1.1|os_v1.0	The part of the large intestine measured from the cecum to the rectum consisting of ascending, transverse, descending and sigmoid portions. The purpose of the colon is to remove water from digested food prior to excretion.	ncit:C12382		
PD							Cutaneous	os_v1.2|os_v1.1|os_v1.0	Having to do with the skin.	ncit:C13316		
PD							Dorsal Spine	os_v1.2|os_v1.1|os_v1.0	A spinal curve that originates at the middle of the second thoracic vertebra and terminates at the middle of the last thoracic vertebra.	ncit:C32472		
PD							Duodenum	os_v1.2|os_v1.1|os_v1.0	A jointed tube 25-30 cm long that connects the stomach to the jejunum.	ncit:C12263		
PD							Elbow Joint	os_v1.2|os_v1.1|os_v1.0	A type of hinge joint located between the forearm and upper arm.	ncit:C32497		
PD							Epididymis	os_v1.2|os_v1.1|os_v1.0	A crescent-like structure located in the upper and posterior surfaces of the testis. It consists of the efferent ductules and the duct of the epididymis. It facilitates the maturation of sperm that is produced in the testis.	ncit:C12328		
PD							Esophagus	os_v1.2|os_v1.1|os_v1.0	The portion of the digestive canal between the pharynx and stomach. It is about 25 cm long and consists of three parts: the cervical part, from the cricoid cartilage to the thoracic inlet; thoracic part, from thoracic inlet to the diaphragm; and abdominal part, below the diaphragm to the cardiac opening of the stomach.	ncit:C12389		
PD							Ethmoid	os_v1.2|os_v1.1|os_v1.0	A light and spongy bone that is cubical in shape. This bone is positioned at the anterior part of the cranium, sitting between the two orbits, at the roof of the nose. It consists of four parts: a horizontal or cribriform plate; a perpendicular plate; and two lateral masses or labyrinths.	ncit:C12711		
PD							Facial Region	os_v1.2|os_v1.1|os_v1.0	The anterior portion of the head extending from the forehead to the chin and ear to ear. The facial structures contain the eyes, nose and mouth, cheeks and jaws.	ncit:C13071		
PD							Fallopian Tube	os_v1.2|os_v1.1|os_v1.0	One of a pair of tubes that extend from the uterus to each of the ovaries. Following ovulation the egg travels down the fallopian tube to the uterus where fertilization may or may not occur.	ncit:C12403		
PD							Female Reproductive System Part	os_v1.2|os_v1.1|os_v1.0	Any component of the female organs and tissues involved in the production and maturation of gametes and in their union and subsequent development as offspring.	ncit:C13039		
PD							Foot Bone	os_v1.2|os_v1.1|os_v1.0	The structure found below the ankle joint required for locomotion.	ncit:C32622		
PD							Foot Phalanges	os_v1.2|os_v1.1|os_v1.0	A bone of the foot.	ncit:C52772		
PD							Gallbladder	os_v1.2|os_v1.1|os_v1.0	A pear-shaped organ located under the liver that stores and concentrates bile secreted by the liver. From the gallbladder the bile is delivered through the bile ducts into the intestine thereby aiding the digestion of fat-containing foods.	ncit:C12377		
PD							Gastrointestinal Tract	os_v1.2|os_v1.1|os_v1.0	The upper gastrointestinal (GI) tract is comprised of mouth, pharynx, esophagus and stomach while the lower GI tract consists of intestines and anus. The primary function of the GI tract is to ingest, digest, absorb and ultimately excrete food stuff.	ncit:C34082		
PD							Great Blood Vessels	os_v1.2|os_v1.1|os_v1.0	Any of the major arteries or veins attached to the cardiac atria or ventricles. This includes the aorta, superior and inferior vena cava and the pulmonary arteries and veins.	ncit:C102955		
PD							Groin	os_v1.2|os_v1.1|os_v1.0	The lower region of the anterior abdominal wall located laterally to the pubic region.	ncit:C12726		
PD							Hand Bone	os_v1.2|os_v1.1|os_v1.0	A bone of the hand.	ncit:C52771		
PD							Hand Phalanges	os_v1.2|os_v1.1|os_v1.0	The hinge synovial joints between the phalanges of the fingers.	ncit:C32868		
PD							Heart	os_v1.2|os_v1.1|os_v1.0	A hollow organ located slightly to the left of the middle portion of the chest. It is composed of muscle and it is divided by a septum into two sides: the right side which receives de-oxygenated blood from the body and the left side which sends newly oxygenated blood to the body. Each side is composed of two chambers: the atrium (receiving blood) and ventricle (ejecting blood).	ncit:C12727		
PD							Inferior Limb	os_v1.2|os_v1.1|os_v1.0	A bone of the leg (lower extremity).	ncit:C12982		
PD							Knee Joint	os_v1.2|os_v1.1|os_v1.0	A joint connecting the lower part of the femur with the upper part of the tibia. The lower part of the femur and the upper part of the tibia are attached to each other by ligaments. Other structures of the knee joint include the upper part of the fibula, located below and parallel to the tibia, and the patella which moves as the knee bends.	ncit:C32898		
PD							Larynx	os_v1.2|os_v1.1|os_v1.0|rms_v1.0	The cartilaginous structure of the respiratory tract between the pharynx and the trachea. It contains elastic vocal cords required for sound production.	ncit:C12420		
PD							Lower Limb	os_v1.2|os_v1.1|os_v1.0	The limb that is composed of the hip, thigh, leg and foot.	ncit:C12742		
PD							Lumbar Spine	os_v1.2|os_v1.1|os_v1.0	Those vertebrae between the ribs and the pelvis, L1-L5 in man.	ncit:C69314		
PD							Lymph Nodes	os_v1.2|os_v1.1|os_v1.0	A bean-shaped organ surrounded by a connective tissue capsule. It is part of the lymphatic system and is found throughout the body. It is composed predominantly of lymphocytes and its main function is immune protection.	ncit:C12745		
PD							Lymphatic Basin	os_v1.2|os_v1.1|os_v1.0	A regional collection of lymph nodes that drains lymph from a specific area of the body.	ncit:C94547		
PD							Meninges	os_v1.2|os_v1.1|os_v1.0	Any one of three membranes that surround the brain and spinal cord.	ncit:C12348		
PD							Metacarpals	os_v1.2|os_v1.1|os_v1.0	Any of the five bones between the wrist and the fingers that form the skeleton of the palm.	ncit:C12751		
PD							Metatarsals	os_v1.2|os_v1.1|os_v1.0	A bone belonging to the middle part of the foot located between toes and ankle. There are 5 metatarsal bones and they are numbered from the medial side.	ncit:C12752		
PD							Nasal Septum	os_v1.2|os_v1.1|os_v1.0	The thin wall between the two nasal cavities.	ncit:C33160		
PD							Nasopharynx	os_v1.2|os_v1.1|os_v1.0|rms_v1.0	The part of the pharynx in the back of the throat, at and above the soft palate. The nasopharynx is continuous with the nasal passages.	ncit:C12423		
PD							Oral Cavity	os_v1.2|os_v1.1|os_v1.0|rms_v1.0	The cavity located at the upper end of the alimentary canal, behind the teeth and gums that is bounded on the outside by the lips, above by the hard and soft palates and below by the tongue.	ncit:C12421		
PD							Orbit	os_v1.2|os_v1.1|os_v1.0|rms_v1.0	The bony cavity of the skull which contains the eye, anterior portion of the optic nerve, ocular muscles and ocular adnexa. Seven bones contribute to the structure of the orbit: the frontal, maxillary, zygomatic, sphenoid, lacrimal, ethmoid, and palatine bones.	ncit:C12347		
PD							Pancreas	os_v1.2|os_v1.1|os_v1.0	An organ behind the lower part of the stomach that is the shape of a fish and about the size of a hand. It is a compound gland composed of both exocrine and endocrine tissues. The endocrine pancreas makes insulin so that the body can use glucose (sugar) for energy. The exocrine pancreas makes enzymes that help the body digest food. Spread all over the pancreas are areas called the Islets of Langerhans. The cells in these areas each have a special purpose. The alpha cells make glucagon, which raises the level of glucose in the blood; the beta cells make insulin; the delta cells make somatostatin. There are also PP cells and D1 cells, about which little is known.	ncit:C12393		
PD							Paratesticular	os_v1.2|os_v1.1|os_v1.0|rms_v1.0	A small anatomical compartment that contains the testicular collecting system, and mesothelial and mesenchymal components that represent extensions of the abdominal cavity and retroperitoneum.	ncit:C162491		
PD							Penis	os_v1.2|os_v1.1|os_v1.0	The male organ of urination and copulation.	ncit:C12409		
PD							Prostate	os_v1.2|os_v1.1|os_v1.0|rms_v1.0	The walnut shaped accessory sex gland of the male reproductive system. It is located in the pelvis just below the bladder, surrounding the prostatic part of the urethra. The prostate gland secretes a fluid which is part of the semen.	ncit:C12410		
